path,id,relpath,num_frames,height,width,aspect_ratio,fps,resolution,aes,flow,ocr,audio_path,audio_id,audio_fps,video_text,audio_text,text,cat0_ind,cat0_title,cat1_ind,cat1_title,cat2_ind,cat2_title,cat3_ind,cat3_title,cat4_ind,cat4_title
../../datasets/JavisBench/data/youtube_clip_jczdF-1BvrU_scene-5.mp4,jczdF-1BvrU_scene-5,jczdF-1BvrU_scene-5.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.874330043792725,120.16706848144533,0.0,../../datasets/JavisBench/data/youtube_clip_jczdF-1BvrU_scene-5.wav,jczdF-1BvrU_scene-5,16000,"The video shows an animated character in a futuristic setting. The character is wearing a red and blue outfit with a cape. They are running and then jumping, with a green light effect following them. The background has a dark, metallic look with some red lights.","There is music playing throughout the video, and there are also some sound effects that seem to be related to the character's actions, like a whooshing sound when they jump.","An animated character in a futuristic setting, wearing a red and blue outfit with a cape, runs and jumps with a green light effect following them. The background has a dark, metallic look with some red lights. Music plays throughout, accompanied by whooshing sound effects as the character jumps.",4,Virtual Scenario,2,3D Animation,"3,2","Musical Sounds,Mechanical Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/FAVDBench_videos_test_WHiXtnVRSGw_4000_9000.mp4,WHiXtnVRSGw_4000_9000,FAVDBench/videos/test/WHiXtnVRSGw_4000_9000.mp4,122,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test_WHiXtnVRSGw_4000_9000.wav,WHiXtnVRSGw_4000_9000,16000,"A person is playing a large, traditional drum. Their hands are moving rhythmically on the drumhead, and the drum has a woven exterior with some text on it. The background appears to be indoors, with a door and some papers or posters on the wall.","There is music playing in the background, which seems to be a lively and rhythmic tune. The drumming sound is prominent, with the person's hands creating different beats on the drumhead.","A person is playing a large, traditional drum with a woven exterior and some text on it. Their hands move rhythmically on the drumhead, creating different beats. In the background, there is lively and rhythmic music, with the drumming sound being particularly prominent. The setting appears to be indoors, with a door and some papers or posters on the wall.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_wR4APaKSMIA_scene-0.mp4,wR4APaKSMIA_scene-0,wR4APaKSMIA_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.71452522277832,0.118990920484066,0.0,../../datasets/JavisBench/data/youtube_clip_wR4APaKSMIA_scene-0.wav,wR4APaKSMIA_scene-0,16000,"There's a small waterfall in a forest. The water is flowing over rocks covered in moss. The surrounding area is filled with greenery, like trees and bushes. The water is clear and the rocks are of various sizes.","The sound of flowing water, like a small waterfall. There are also some rustling sounds from the wind and the movement of the trees and bushes.","There's a small waterfall in a forest where the water flows over rocks covered in moss. The surrounding area is filled with greenery, including trees and bushes. The sound of the flowing water can be heard, along with the rustling of leaves from the wind and the movement of the trees and bushes.",0,Natural Scenario,0,Camera Shooting,0,Ambient Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_WYzyMelQlSw_scene-9.mp4,WYzyMelQlSw_scene-9,WYzyMelQlSw_scene-9.mp4,138,240.0,426.0,0.5633802816901409,24.0,102240.0,4.864183902740479,17.0242919921875,0.0,../../datasets/JavisBench/data/youtube_clip_WYzyMelQlSw_scene-9.wav,WYzyMelQlSw_scene-9,16000,"A man in a black shirt and gray pants is carrying a large black bag. He walks up some steps and sits down on a bench. There's a woman sitting on another bench nearby, wearing a white top and a green skirt. She has her hands clasped together and looks at the man. In the background, there are some trees and a red wall. Another person is sitting on a bench further back, looking at their phone.","There are sounds of a zipper being opened and closed, and some background noise that could be from people talking or birds chirping.","A man in a black shirt and gray pants is carrying a large black bag. He walks up some steps and sits down on a bench. There's a woman sitting on another bench nearby, wearing a white top and a green skirt. She has her hands clasped together and looks at the man. In the background, there are some trees and a red wall. Another person is sitting on a bench further back, looking at their phone. The sound of a zipper being opened and closed can be heard, along with some ambient background noise from people talking and birds chirping.",1,Urban Scenario,0,Camera Shooting,"0,1","Ambient Sounds,Biological Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_9kP4yfnRG2o_scene-15.mp4,9kP4yfnRG2o_scene-15,9kP4yfnRG2o_scene-15.mp4,70,240.0,426.0,0.5633802816901409,24.0,102240.0,4.9394049644470215,5.147067546844482,0.0,../../datasets/JavisBench/data/youtube_clip_9kP4yfnRG2o_scene-15.wav,9kP4yfnRG2o_scene-15,16000,"There is a man with dreadlocks standing and holding a microphone. Another man is sitting in a wheelchair, also holding a microphone. They are in a room with a large painting on the wall behind them. There are some framed pictures on the wall and a table with chairs around it.",There is music playing in the background.,"There is a man with dreadlocks standing and holding a microphone, and another man is sitting in a wheelchair, also holding a microphone. They are in a room with a large painting on the wall behind them, and there are some framed pictures and a table with chairs around it. Music plays in the background.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_iuyuCWEqxrw_scene-9.mp4,iuyuCWEqxrw_scene-9,iuyuCWEqxrw_scene-9.mp4,48,240.0,426.0,0.5633802816901409,24.0,102240.0,4.540912628173828,5.660617351531982,0.0,../../datasets/JavisBench/data/youtube_clip_iuyuCWEqxrw_scene-9.wav,iuyuCWEqxrw_scene-9,16000,"There are several cartoonish figures on a record player. One figure is green with a large head and a small body, another is red with a round head and a small body, and there's also a white figure with a red hat. They seem to be dancing or moving around on the record player. The record player itself is on a wooden surface, and there's a white mug in the background.",There is music playing in the background.,"Several cartoonish figures are dancing or moving around on a record player. One figure is green with a large head and a small body, another is red with a round head and a small body, and there's also a white figure with a red hat. The record player is on a wooden surface, and there's a white mug in the background. Music plays in the background.",2,Living Scenario,1,2D Animation,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_lOCV90lNqq4_scene-1.mp4,lOCV90lNqq4_scene-1,lOCV90lNqq4_scene-1.mp4,53,240.0,426.0,0.5633802816901409,24.0,102240.0,4.654262065887451,20.599336624145508,0.0,../../datasets/JavisBench/data/youtube_clip_lOCV90lNqq4_scene-1.wav,lOCV90lNqq4_scene-1,16000,"A group of ballet dancers performing on a stage. They are dressed in colorful costumes, with some wearing tutus and others in more elaborate outfits. The dancers are moving gracefully, with some extending their arms and legs in elegant poses. In the background, there are some seated figures, possibly judges or spectators, and the stage has a backdrop that gives a sense of a grand setting.","The sound of a classical orchestral piece playing in the background. The music is likely to be a ballet score, with a range of instruments contributing to the overall harmony.","A group of ballet dancers perform on a stage, dressed in colorful costumes with some wearing tutus and others in more elaborate outfits. They move gracefully, extending their arms and legs in elegant poses. In the background, a classical orchestral piece plays, fitting for a ballet performance, adding to the grand atmosphere as seated figures, possibly judges or spectators, watch from their seats.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_pS3C1QYXbBA_scene-0.mp4,pS3C1QYXbBA_scene-0,pS3C1QYXbBA_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.702283382415772,5.799045562744141,0.0,../../datasets/JavisBench/data/youtube_clip_pS3C1QYXbBA_scene-0.wav,pS3C1QYXbBA_scene-0,16000,"The video shows a building with a sign that has the words ""LA ROSA"" and some Arabic text. There's a man wearing a white shirt and a face mask operating a machine inside the building. The machine has the brand name ""UZMA"" on it. The building appears to be a workshop or factory.",There is music playing in the background throughout the video.,"A building with a sign displaying ""LA ROSA"" and some Arabic text is shown. Inside, a man in a white shirt and face mask operates a machine with the brand name ""UZMA."" The building looks like a workshop or factory, and soft music plays in the background throughout.",3,Industrial Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_ow-Tbta8A4k_scene-2.mp4,ow-Tbta8A4k_scene-2,ow-Tbta8A4k_scene-2.mp4,87,240.0,426.0,0.5633802816901409,24.0,102240.0,5.1659746170043945,26.63413047790528,0.0,../../datasets/JavisBench/data/youtube_clip_ow-Tbta8A4k_scene-2.wav,ow-Tbta8A4k_scene-2,16000,"The video shows a man in a black suit standing in a beautifully decorated room. The room is filled with tables covered in white tablecloths, adorned with large floral arrangements in shades of red and pink. There are also hanging lights and chandeliers that add to the elegant ambiance. The background features a large, ornate archway with more floral decorations. The man is holding a microphone and appears to be speaking or presenting something.",There is music playing in the background throughout the video.,"A man in a black suit stands in a beautifully decorated room filled with tables covered in white tablecloths, adorned with large floral arrangements in shades of red and pink. Hanging lights and chandeliers add to the elegant ambiance, and a large ornate archway with more floral decorations serves as the background. The man holds a microphone and appears to be speaking or presenting something, with music playing in the background throughout.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,"1,2","Multiple Subjects,Off-screen Sound"
../../datasets/JavisBench/data/AVSBench_Single-source_s4_data_raw_videos_test_ambulance_siren_FcuBYdMGNno.mp4,FcuBYdMGNno,AVSBench/Single-source/s4_data/raw_videos/test/ambulance_siren/FcuBYdMGNno.mp4,122,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/AVSBench_Single-source_s4_data_raw_videos_test_ambulance_siren_FcuBYdMGNno.wav,FcuBYdMGNno,16000,An ambulance is driving on a road. It is white with red and blue stripes and has medical symbols on it. The background shows some buildings and a cloudy sky. The ambulance is moving from left to right.,There is a siren sound throughout the video.,"An ambulance, white with red and blue stripes and medical symbols, drives down a road from left to right past some buildings under a cloudy sky. The sound of a siren fills the air throughout the scene.",1,Urban Scenario,0,Camera Shooting,"0,2","Ambient Sounds,Mechanical Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_GMGQEhPq6Iw_scene-1.mp4,GMGQEhPq6Iw_scene-1,GMGQEhPq6Iw_scene-1.mp4,206,240.0,426.0,0.5633802816901409,24.0,102240.0,5.128250598907471,6.571176528930664,1.0,../../datasets/JavisBench/data/youtube_clip_GMGQEhPq6Iw_scene-1.wav,GMGQEhPq6Iw_scene-1,16000,"The video shows a stunning display of the Aurora Borealis, also known as the Northern Lights. The sky is filled with vibrant colors, primarily green and pink, with some purple and blue hues. The lights are constantly moving and changing shape, creating a mesmerizing spectacle. The stars in the sky are also visible, adding to the beauty of the scene. The location is identified as Ellidaárdalur, Reykjavík, as shown in the text overlay.","There is a sound of water flowing, which could be from a nearby stream or river.","The sky is filled with vibrant colors, primarily green and pink, with some purple and blue hues, as the Aurora Borealis dances and changes shape. The stars are visible, adding to the beauty of the scene in Ellidaárdalur, Reykjavík. A nearby stream or river can be heard flowing gently in the background.",0,Natural Scenario,0,Camera Shooting,0,Ambient Sounds,0,Single Event,1,Multiple Subjects
../../datasets/JavisBench/data/AVSBench_Single-source_s4_data_raw_videos_test_female_singing_574NjiOGi5s.mp4,574NjiOGi5s,AVSBench/Single-source/s4_data/raw_videos/test/female_singing/574NjiOGi5s.mp4,121,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/AVSBench_Single-source_s4_data_raw_videos_test_female_singing_574NjiOGi5s.wav,574NjiOGi5s,16000,"A woman in a red dress is standing on a stage, holding a microphone and singing. She is barefoot and there are some people in the audience watching her. The stage has a simple setup with a few chairs and a table in the background.",A woman is singing a song. The song has a melodic tune and the woman's voice is clear and pleasant to hear.,"A woman in a red dress is standing on a stage, holding a microphone and singing. She is barefoot, and her voice is clear and pleasant to hear. There are some people in the audience watching her. The stage has a simple setup with a few chairs and a table in the background. The song she is singing has a melodic tune.",2,Living Scenario,0,Camera Shooting,"3,4","Musical Sounds,Speech Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_JPGn2e3bU1w_scene-2.mp4,JPGn2e3bU1w_scene-2,JPGn2e3bU1w_scene-2.mp4,59,240.0,426.0,0.5633802816901409,24.0,102240.0,4.709525108337402,0.686924934387207,0.0,../../datasets/JavisBench/data/youtube_clip_JPGn2e3bU1w_scene-2.wav,JPGn2e3bU1w_scene-2,16000,There's a cartoon bird sitting in a nest on a rooftop. The background shows a cityscape with tall buildings and some trees. The bird looks a bit sad or tired.,There's a sound of a bird chirping.,"A cartoon bird is sitting in a nest on a rooftop, looking a bit sad or tired, while chirping. The background shows a cityscape with tall buildings and some trees.",1,Urban Scenario,1,2D Animation,1,Biological Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_-BPWBsFPz5I_scene-1.mp4,-BPWBsFPz5I_scene-1,-BPWBsFPz5I_scene-1.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.725246429443359,4.277362823486328,0.0,../../datasets/JavisBench/data/youtube_clip_-BPWBsFPz5I_scene-1.wav,-BPWBsFPz5I_scene-1,16000,"A group of people are gathered on a street at night. They are dressed in traditional attire, with some wearing white dhotis and others in colorful sarongs. There are men playing drums, and one person is carrying a large, ornate object on their head. The crowd is diverse, with both men and women present. There are also some buildings and trees in the background, and a red car parked nearby.","There is music playing, specifically the sound of drums being played.","A group of people are gathered on a street at night, dressed in traditional attire including white dhotis and colorful sarongs. Men are playing drums, and one person is carrying a large, ornate object on their head. The crowd is diverse, with both men and women present, and there is music playing from the drums. Buildings and trees can be seen in the background, along with a red car parked nearby.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,0,Single Event,1,Multiple Subjects
../../datasets/JavisBench/data/FAVDBench_videos_test_0bAhdllydes_3000_13000.mp4,0bAhdllydes_3000_13000,FAVDBench/videos/test/0bAhdllydes_3000_13000.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test_0bAhdllydes_3000_13000.wav,0bAhdllydes_3000_13000,16000,"The video shows a large naval ship on the ocean. The ship has a gray hull and a flat deck with various equipment and structures. There are some people visible on the deck, but they are not the main focus. The sky is partly cloudy, and the ocean is a deep blue.",There are several explosions heard throughout the video. The explosions are loud and seem to be happening in quick succession. There is also a siren that goes off at the beginning of the video.,"A large naval ship with a gray hull and a flat deck covered in various equipment and structures is shown on the ocean. The sky is partly cloudy, and the ocean is a deep blue. Several loud explosions are heard throughout, occurring in quick succession, and a siren sounds at the beginning.",1,Urban Scenario,0,Camera Shooting,"0,2","Ambient Sounds,Mechanical Sounds",2,Simultaneous Events,"1,2","Multiple Subjects,Off-screen Sound"
../../datasets/JavisBench/data/youtube_clip_YICL4DOezFY_scene-12.mp4,YICL4DOezFY_scene-12,YICL4DOezFY_scene-12.mp4,68,240.0,426.0,0.5633802816901409,24.0,102240.0,4.550776958465576,9.696412086486816,0.0,../../datasets/JavisBench/data/youtube_clip_YICL4DOezFY_scene-12.wav,YICL4DOezFY_scene-12,16000,"A crowd of people at a concert. The stage is lit up with bright lights, and there's smoke in the air. The crowd is waving their hands and some are holding up phones to record. A person on stage is performing, but it's hard to see them clearly due to the lighting and smoke.","Music playing in the background, likely from the concert. There might be some cheering or singing from the crowd, but it's not clearly audible.","A crowd of people at a concert waves their hands and holds up phones to record. The stage is lit up with bright lights, and there's smoke in the air. A person performs on stage, though they're hard to see clearly due to the lighting and smoke. Music plays in the background, and there might be some cheering or singing from the crowd.",1,Urban Scenario,0,Camera Shooting,"0,3","Ambient Sounds,Musical Sounds",2,Simultaneous Events,"1,2","Multiple Subjects,Off-screen Sound"
../../datasets/JavisBench/data/youtube_clip_07VmA_PgOYI_scene-6.mp4,07VmA_PgOYI_scene-6,07VmA_PgOYI_scene-6.mp4,62,240.0,426.0,0.5633802816901409,24.0,102240.0,4.933475971221924,28.677350997924805,0.0,../../datasets/JavisBench/data/youtube_clip_07VmA_PgOYI_scene-6.wav,07VmA_PgOYI_scene-6,16000,"A man with a beard and mustache is sitting down, wearing a checkered shirt. He is holding a small object in his hand and appears to be looking at it closely. The background is somewhat blurred, but it seems to be an outdoor setting with some plants or grass visible.",There is music playing in the background.,"A man with a beard and mustache is sitting down, wearing a checkered shirt. He is holding a small object in his hand and examining it closely. In the background, there is soft music playing, and some plants or grass can be seen around him.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,"1,2","Multiple Subjects,Off-screen Sound"
../../datasets/JavisBench/data/youtube_clip_Wn5xEshvyps_scene-0.mp4,Wn5xEshvyps_scene-0,Wn5xEshvyps_scene-0.mp4,114,240.0,426.0,0.5633802816901409,24.0,102240.0,4.75270414352417,2.3528847694396973,0.0,../../datasets/JavisBench/data/youtube_clip_Wn5xEshvyps_scene-0.wav,Wn5xEshvyps_scene-0,16000,"There are three cats in the video. One cat is standing near a doorway, another is walking on the ground, and the third is near a green trash bin. The ground is paved with tiles, and there are some objects like a white plate and a plastic bag on the ground.",A cat is meowing.,"Three cats are in the scene. One cat is standing near a doorway, another is walking on the ground, and the third is near a green trash bin. The ground is paved with tiles, and there are some objects like a white plate and a plastic bag on the ground. A cat is meowing.",1,Urban Scenario,0,Camera Shooting,1,Biological Sounds,0,Single Event,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_rTh4vx_ZyuI_scene-0.mp4,rTh4vx_ZyuI_scene-0,rTh4vx_ZyuI_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.504552841186523,15.944900512695312,0.0,../../datasets/JavisBench/data/youtube_clip_rTh4vx_ZyuI_scene-0.wav,rTh4vx_ZyuI_scene-0,16000,"A cartoon character is standing on a purple platform. The character has a yellow face with a big smile, red and blue ears, and a blue hat with a red and yellow flame design. It has a blue body with yellow and red accents, and it's wearing blue pants. The background is a purple and blue gradient with some floating rocks and a bright light source behind it.",There is music playing in the background.,"A cartoon character with a yellow face, big smile, red and blue ears, and a blue hat with a red and yellow flame design stands on a purple platform. The character has a blue body with yellow and red accents and is wearing blue pants. The background features a purple and blue gradient with floating rocks and a bright light source behind it. Music plays in the background.",4,Virtual Scenario,1,2D Animation,3,Musical Sounds,1,Sequential Events,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_AYaBZxAGQpM_scene-0.mp4,AYaBZxAGQpM_scene-0,AYaBZxAGQpM_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,5.54898738861084,4.620786666870117,3.0,../../datasets/JavisBench/data/youtube_clip_AYaBZxAGQpM_scene-0.wav,AYaBZxAGQpM_scene-0,16000,"A woman in a red dress is sitting on a chair and playing a cello. Another woman is sitting at a piano in the background, playing along. There's a microphone in front of the cello player.","The sound of a piano playing a melody, and the cello playing along with it.","A woman in a red dress is sitting on a chair and playing a cello while another woman sits at a piano in the background, playing along with her. The sound of the piano and cello harmonize together.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_KZ5DFib1n1Q_scene-19.mp4,KZ5DFib1n1Q_scene-19,KZ5DFib1n1Q_scene-19.mp4,63,240.0,426.0,0.5633802816901409,24.0,102240.0,4.924553871154785,64.89523315429688,0.0,../../datasets/JavisBench/data/youtube_clip_KZ5DFib1n1Q_scene-19.wav,KZ5DFib1n1Q_scene-19,16000,"The video shows a close - up of a person's hands working on a large, circular metal object. The object appears to be part of some machinery or a piece of equipment. The person is using a tool to manipulate the metal, and there are sparks flying as they work. The background is somewhat blurry but seems to be an industrial or workshop setting with various tools and equipment visible.","There is a continuous mechanical sound throughout the video, which could be the sound of machinery or equipment in operation. There are also intermittent sparks sounds, likely from the tool being used on the metal object.","A person's hands are working on a large, circular metal object, using a tool that produces sparks. The background is an industrial or workshop setting with various tools and equipment visible. There is a continuous mechanical sound in the background, along with intermittent sparks sounds from the tool being used on the metal object.",3,Industrial Scenario,0,Camera Shooting,"2,0","Mechanical Sounds,Ambient Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_2g8ERdMdecQ_scene-1.mp4,2g8ERdMdecQ_scene-1,2g8ERdMdecQ_scene-1.mp4,173,240.0,426.0,0.5633802816901409,24.0,102240.0,4.747978210449219,0.4713582396507263,1.0,../../datasets/JavisBench/data/youtube_clip_2g8ERdMdecQ_scene-1.wav,2g8ERdMdecQ_scene-1,16000,"A man with a beard and glasses is playing an acoustic guitar. He's wearing a dark shirt and is focused on his playing. The background is dark, which makes the guitar and his hands stand out. There's a microphone in front of him, suggesting he might be performing or recording.",The sound of an acoustic guitar being played. The guitar strings vibrate and produce a melodic tune. There are no other sounds in the audio.,"A man with a beard and glasses is playing an acoustic guitar. He's wearing a dark shirt and is focused on his playing. The background is dark, which makes the guitar and his hands stand out. The guitar strings vibrate and produce a melodic tune. There's a microphone in front of him, suggesting he might be performing or recording.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_kC7jON8L5ek_scene-6.mp4,kC7jON8L5ek_scene-6,kC7jON8L5ek_scene-6.mp4,169,240.0,426.0,0.5633802816901409,24.0,102240.0,5.276939392089844,0.9468085169792176,0.0,../../datasets/JavisBench/data/youtube_clip_kC7jON8L5ek_scene-6.wav,kC7jON8L5ek_scene-6,16000,"A large industrial setting with a crane lifting a heavy, cylindrical object. The object is being lowered towards a fiery furnace. There's a worker in a blue uniform and yellow hard hat standing nearby, observing the process.","The sound of machinery, specifically the crane and the furnace. There might also be some background noise from the industrial environment.","A large industrial setting with a crane lifting a heavy, cylindrical object towards a fiery furnace. Machinery sounds fill the air, including the crane and the furnace. A worker in a blue uniform and yellow hard hat stands nearby, observing the process.",3,Industrial Scenario,0,Camera Shooting,"2,0","Mechanical Sounds,Ambient Sounds",2,Simultaneous Events,"1,2","Multiple Subjects,Off-screen Sound"
../../datasets/JavisBench/data/FAVDBench_videos_test_F5vlZ9ehv1Q_10000_20000.mp4,F5vlZ9ehv1Q_10000_20000,FAVDBench/videos/test/F5vlZ9ehv1Q_10000_20000.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/FAVDBench_videos_test_F5vlZ9ehv1Q_10000_20000.wav,F5vlZ9ehv1Q_10000_20000,16000,A man with short blond hair and a beard is playing a harp. He is wearing a black polo shirt and is seated in a room with a bookshelf filled with books and other items behind him. There is also a computer monitor and some speakers on a desk in the background.,"The sound of a harp being played, creating a melodic tune.","A man with short blond hair and a beard is playing a harp, creating a melodic tune. He is wearing a black polo shirt and is seated in a room with a bookshelf filled with books and other items behind him. There are also a computer monitor and some speakers on a desk in the background.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_HG-XT-cl4ZQ_scene-4.mp4,HG-XT-cl4ZQ_scene-4,HG-XT-cl4ZQ_scene-4.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.874292373657227,0.8021060228347778,0.0,../../datasets/JavisBench/data/youtube_clip_HG-XT-cl4ZQ_scene-4.wav,HG-XT-cl4ZQ_scene-4,16000,"The video shows a stage with a group of people standing on it. There are various props like a tractor, a house, and some colorful decorations. The stage is decorated with garlands and there are some large wheels and other objects in front of it. The people on the stage are dressed in different costumes, some in traditional Indian attire. There are also some people sitting in the audience area.",A woman is speaking in Telugu. She says 'అరా చేసుకుండా మాములు చేసుకుండా అనుగ్రహం సరాసరి పోరాటి ఆస్తి'.,"A woman is speaking in Telugu on a stage filled with a group of people dressed in various costumes, some wearing traditional Indian attire. There are props like a tractor, a house, and colorful decorations on the stage, which is adorned with garlands and large wheels in front of it.",2,Living Scenario,0,Camera Shooting,4,Speech Sounds,0,Single Event,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_t8QSLe6U10I_scene-5.mp4,t8QSLe6U10I_scene-5,t8QSLe6U10I_scene-5.mp4,151,240.0,426.0,0.5633802816901409,24.0,102240.0,5.158936500549316,7.616118907928467,0.0,../../datasets/JavisBench/data/youtube_clip_t8QSLe6U10I_scene-5.wav,t8QSLe6U10I_scene-5,16000,"The video shows an animated scene in a jungle setting. There are various plants, including large green leaves and some with purple flowers. There are also rocks and a tree stump. In the foreground, there's a character that looks like a bird with a red hat and a black body. Another character, which seems to be a bear with a brown body and a surprised expression, is standing nearby. There's also a small monkey-like character holding a banana. The characters appear to be interacting with each other.","There are sounds of a whoosh, a grunt, and a groan. The whoosh sound could be from an object moving quickly, the grunt might be from one of the characters expressing effort or surprise, and the groan could be from another character in pain or exhaustion.","In a jungle setting, various plants with large green leaves and purple flowers surround a tree stump and rocks. A bird-like character with a red hat and black body stands in the foreground, interacting with a surprised-looking bear with a brown body. A small monkey-like character holds a banana. Sounds of a whoosh, a grunt, and a groan can be heard; the whoosh might come from an object moving quickly, the grunt from one of the characters expressing effort or surprise, and the groan from another character in pain or exhaustion.",0,Natural Scenario,1,2D Animation,"0,1","Ambient Sounds,Biological Sounds",2,Simultaneous Events,1,Multiple Subjects
../../datasets/JavisBench/data/youtube_clip_J-MEwXxDOiU_scene-0.mp4,J-MEwXxDOiU_scene-0,J-MEwXxDOiU_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,4.629859924316406,4.379407405853272,0.0,../../datasets/JavisBench/data/youtube_clip_J-MEwXxDOiU_scene-0.wav,J-MEwXxDOiU_scene-0,16000,"A man is playing the saxophone in a public space. He is wearing a black jacket, gray pants, and a red cap. There is a black suitcase with a white sign in front of him, and a blue speaker on a tripod behind him. The background has a green wall with white and green tree patterns. A few people walk by in the foreground.",The sound of a saxophone playing a melody. There are no other distinct sounds in the audio.,"A man is playing the saxophone in a public space. He is wearing a black jacket, gray pants, and a red cap. There is a black suitcase with a white sign in front of him, and a blue speaker on a tripod behind him. The background has a green wall with white and green tree patterns. A few people walk by in the foreground as he plays a melodic tune.",1,Urban Scenario,0,Camera Shooting,3,Musical Sounds,0,Single Event,0,Single Subject
../../datasets/JavisBench/data/youtube_clip_htjdvAdB9Kw_scene-0.mp4,htjdvAdB9Kw_scene-0,htjdvAdB9Kw_scene-0.mp4,240,240.0,426.0,0.5633802816901409,24.0,102240.0,5.42020320892334,1.192249059677124,0.0,../../datasets/JavisBench/data/youtube_clip_htjdvAdB9Kw_scene-0.wav,htjdvAdB9Kw_scene-0,16000,"A woman in an orange dress is playing a grand piano. She has long brown hair and is wearing glasses. Behind her, there are other musicians with instruments like violins and a clarinet. They are sitting on chairs and there are music stands in front of them.",The sound of a piano playing a melody. There are also the occasional sounds of the other musicians playing their instruments in the background.,"A woman in an orange dress is playing a grand piano with long brown hair and glasses. Behind her, other musicians are sitting on chairs with music stands in front of them, occasionally joining in with their violins and clarinet.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,1,Sequential Events,1,Multiple Subjects
../../datasets/JavisBench/data/AVSBench_Single-source_s4_data_raw_videos_test_playing_violin_2VbXrbj2pzg.mp4,2VbXrbj2pzg,AVSBench/Single-source/s4_data/raw_videos/test/playing_violin/2VbXrbj2pzg.mp4,122,240.0,426.0,0.5633802816901409,24.0,102240.0,,,,../../datasets/JavisBench/data/AVSBench_Single-source_s4_data_raw_videos_test_playing_violin_2VbXrbj2pzg.wav,2VbXrbj2pzg,16000,"A person is playing a violin. Their left hand is on the neck of the violin, pressing on the strings, while their right hand is holding a bow and drawing it across the strings. The violin is a rich brown color with a glossy finish. The person is wearing a white shirt. The background appears to be indoors, with a light-colored wall and some objects on a shelf in the background.","The sound of a violin being played, with the distinct tones of the strings being plucked and bowed.","A person is playing a violin indoors, with their left hand pressing on the strings and their right hand drawing a bow across them. The violin has a rich brown color with a glossy finish, and the person is wearing a white shirt. The sound of the violin fills the room, with distinct tones from both plucking and bowing the strings.",2,Living Scenario,0,Camera Shooting,3,Musical Sounds,0,Single Event,0,Single Subject
